,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
1190,,2021-05-24 16:40:39,2021-05-23, LFT,"Lument Finance Trust, Inc.",Houlihan William A,Dir,P - Purchase,$3.68,"+2,000","70,793",+3%,"+$7,360",,,,
1191,,2021-05-24 16:31:31,2021-05-20, LIND,"Lindblad Expeditions Holdings, Inc.",Berle Dolf A,CEO,P - Purchase,$16.49,"+21,952","21,952",New,"+$362,094",,,,
1192,M,2021-05-24 16:31:26,2021-05-20, HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$18.11,"+1,500","225,986",+1%,"+$27,165",,,,
1193,,2021-05-24 16:29:37,2021-05-21, WYY,Widepoint Corp,Kang Jin,CEO,P - Purchase,$7.17,"+2,000","402,285",0%,"+$14,340",,,,
1194,,2021-05-24 16:27:29,2021-05-24, WYY,Widepoint Corp,Garfinkle Philip N,Dir,P - Purchase,$6.91,"+2,000","19,783",+11%,"+$13,820",,,,
1195,,2021-05-24 16:24:57,2021-05-24, CLNN,Clene Inc.,Matlin David J,Dir,P - Purchase,$9.63,"+207,684","1,478,897",+16%,"+$1,999,997",,,,
1196,D,2021-05-24 16:20:23,2021-05-21, TRNS,Transcat Inc,Cairns Craig D.,Dir,P - Purchase,$57.85,"+1,750","1,750",New,"+$101,238",,,,
1197,,2021-05-24 16:18:50,2021-05-20, AHCO,Adapthealth Corp.,Griggs Stephen P,Co-CEO,P - Purchase,$24.14,"+4,000","3,498,585",0%,"+$96,540",,,,
1198,,2021-05-24 16:17:41,2021-05-24, GPMT,Granite Point Mortgage Trust Inc.,Taylor John A,"Pres, CEO",P - Purchase,$14.21,"+9,000","238,445",+4%,"+$127,890",,,,
1199,,2021-05-24 16:17:23,2021-05-21, BSGM,"Biosig Technologies, Inc.",Chaussy Steve,CFO,P - Purchase,$3.39,"+2,000","833,128",0%,"+$6,770",,,,
1200,,2021-05-24 16:13:36,2021-05-20, OPTN,"Optinose, Inc.",Clavelli Victor M,Chief Commercial Officer,P - Purchase,$3.06,"+34,000","142,278",+31%,"+$104,040",,,,
1201,D,2021-05-24 16:09:47,2021-05-20, MCAEU,Mountain Crest Acquisition Corp. III,Liu Suying,"CEO, CFO, 10%",P - Purchase,$10.00,"+110,000","1,541,500",+8%,"+$1,100,000",,,,
1202,D,2021-05-24 16:09:10,2021-05-20, MCAEU,Mountain Crest Acquisition Corp. III,Mountain Crest Holdings III LLC,10%,P - Purchase,$10.00,"+110,000","1,541,500",+8%,"+$1,100,000",,,,
1203,M,2021-05-24 16:05:37,2021-05-21, VYNT,"Vyant Bio, Inc.",Fletcher R John,Dir,P - Purchase,$3.36,"+30,300","38,976",+349%,"+$101,783",,,,
1204,,2021-05-24 16:05:27,2021-05-20, SCOA,Scion Tech Growth I,Pignataro Andrea,"Exec COB, 10%",P - Purchase,$9.95,"+16,773","16,773",New,"+$166,927",,,,
1205,D,2021-05-24 16:05:23,2021-05-20, APG,Api Group Corp,Lydon Thomas A.,CFO,P - Purchase,$19.24,"+2,600","110,493",+2%,"+$50,024",,,,
1206,,2021-05-24 16:05:13,2021-05-20, ATER,"Aterian, Inc.",Kurtz William,Dir,P - Purchase,$16.80,"+1,450","51,863",+3%,"+$24,365",,,,
1207,M,2021-05-24 16:05:01,2021-05-20, HWBK,"Hawthorn Bancshares, Inc.",Holtaway Jonathan,Dir,P - Purchase,$23.16,"+14,792","356,635",+4%,"+$342,605",,,,
1208,,2021-05-24 16:02:25,2021-05-20, MVEN,"Themaven, Inc.","B. Riley Financial, Inc.",10%,P - Purchase,$0.70,"+2,857,143","79,055,072",+4%,"+$2,000,000",,,,
1209,,2021-05-24 16:00:46,2021-05-20, LFMD,"Lifemd, Inc.",Deutsch Corey,Chief Business Officer,P - Purchase,$12.31,"+30,000","101,169",+42%,"+$369,300",,,,
1210,,2021-05-24 16:00:20,2021-05-20, CIR,Circor International Inc,Lisman Bruce M,Dir,P - Purchase,$34.85,"+1,000","1,000",New,"+$34,848",,,,
1211,,2021-05-24 15:59:01,2021-05-19, LFMD,"Lifemd, Inc.",Deutsch Corey,Chief Business Officer,P - Purchase,$8.85,"+22,539","71,169",+46%,"+$199,470",,,,
1212,,2021-05-24 15:42:28,2021-05-20, CWGL,"Crimson Wine Group, Ltd",Cumming John D.,"Dir, 10%",P - Purchase,$8.65,"+359,646","3,350,021",+12%,"+$3,110,938",,,,
1213,,2021-05-24 15:36:39,2021-05-21, RGCO,Rgc Resources Inc,Archer Jacqueline L.,Dir,P - Purchase,$22.51,"+1,000","5,133",+24%,"+$22,510",,,,
1214,,2021-05-24 15:19:29,2021-05-20, CWGL,"Crimson Wine Group, Ltd",Steinberg Joseph S,"Dir, 10%",P - Purchase,$8.65,"+359,646","3,111,058",+13%,"+$3,110,938",,,,
1215,M,2021-05-24 15:16:02,2021-05-20, PFSI,"Pennymac Financial Services, Inc.",Nanji Farhad,Dir,P - Purchase,$61.46,"+103,586","2,754,595",+4%,"+$6,366,164",,,,
1216,,2021-05-24 15:05:24,2021-05-21, CORR,"Corenergy Infrastructure Trust, Inc.",Ciccotello Conrad S,Dir,P - Purchase,$5.50,"+3,000","9,039",+50%,"+$16,500",,,,
1217,,2021-05-24 14:54:24,2021-05-21, BHLB,Berkshire Hills Bancorp Inc,Mhatre Nitin J.,"Pres, CEO",P - Purchase,$27.46,"+11,000","39,617",+38%,"+$302,042",,,,
1218,,2021-05-24 14:53:59,2021-05-21, BHLB,Berkshire Hills Bancorp Inc,Davies John B,Dir,P - Purchase,$27.21,+272,"42,961",+1%,"+$7,401",,,,
1219,M,2021-05-24 14:42:19,2021-05-20, PFSI,"Pennymac Financial Services, Inc.","Mfn Partners, LP",Dir,P - Purchase,$61.46,"+103,586","2,584,066",+4%,"+$6,366,164",,,,
1220,M,2021-05-24 14:27:00,2021-05-12, SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,$68.61,"+127,623","34,993,591",0%,"+$8,756,383",,,,
1221,,2021-05-24 14:16:53,2021-05-20, BANF,Bancfirst Corp /ok/,Rainbolt H E,Dir,P - Purchase,$72.02,"+1,000","41,206",+2%,"+$72,020",,,,
1222,A,2021-05-24 13:42:39,2021-05-21, WMPN,William Penn Bancorporation,Turner Alan B,"EVP, CLO",P - Purchase,$11.35,+4,"10,495",0%,+$45,,,,
1223,,2021-05-24 13:04:46,2021-05-18, T,At&t Inc.,Luczo Stephen J,Dir,P - Purchase,$29.80,"+100,000","400,000",+33%,"+$2,980,270",,,,
1224,M,2021-05-24 11:43:23,2021-05-20, BRN,Barnwell Industries Inc,O'Malley Peter J.,Dir,P - Purchase,$2.79,"+6,446","6,446",New,"+$18,000",,,,
1225,,2021-05-24 11:38:04,2021-05-21, TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,540.00",+29,"376,315",0%,"+$44,660",,,,
1226,,2021-05-24 11:35:40,2021-05-24, CRDAC,Crawford & Co,Jones Michael D,SVP,P - Purchase,$10.00,"+1,000","27,519",+4%,"+$10,000",,,,
1227,,2021-05-24 10:07:25,2021-05-20, NKSH,National Bankshares Inc,Fitzwater Norman V III,Dir,P - Purchase,$35.51,+332,"6,000",+6%,"+$11,790",,,,
1228,,2021-05-24 08:49:22,2021-05-21, CZNC,Citizens & Northern Corp,Lehman Terry L,Dir,P - Purchase,$25.00,"+2,900","19,199",+18%,"+$72,500",,,,
1229,,2021-05-24 08:48:23,2021-05-21, CURR,Cure Pharmaceutical Holding Corp.,Davidson Robert Steven,CEO,P - Purchase,$0.71,"+7,400","549,756",+1%,"+$5,247",,,,
1230,,2021-05-24 08:47:47,2021-05-21, CURR,Cure Pharmaceutical Holding Corp.,Duitch Nancy,Chief Strategy Officer,P - Purchase,$0.74,"+5,000","5,019,869",0%,"+$3,675",,,,
1231,D,2021-05-24 08:43:18,2021-05-21, PTON,"Peloton Interactive, Inc.","Tcv IX Cycle, L.P.","May be part of 13(d) group, 10%",P - Purchase,$101.01,"+69,778","2,021,999",+4%,"+$7,048,529",,,,
1232,D,2021-05-24 08:42:12,2021-05-21, PTON,"Peloton Interactive, Inc.","Tcv X Cycle, L.P.",May be part of 13(d) group,P - Purchase,$101.01,"+29,218","1,848,866",+2%,"+$2,951,415",,,,
1233,DM,2021-05-24 08:41:06,2021-05-19, PTON,"Peloton Interactive, Inc.","Tcv IX Cycle, L.P.","May be part of 13(d) group, 10%",P - Purchase,$99.19,"+213,177","3,224,260",+7%,"+$21,145,780",,,,
1234,,2021-05-24 08:39:46,2021-05-20, TSHA,"Taysha Gene Therapies, Inc.",Nolan Sean P.,Dir,P - Purchase,$22.35,"+1,170","1,092,271",0%,"+$26,150",,,,
1235,DM,2021-05-24 08:39:09,2021-05-19, PTON,"Peloton Interactive, Inc.","Tcv X Cycle, L.P.",May be part of 13(d) group,P - Purchase,$99.19,"+89,264","1,818,107",+5%,"+$8,854,411",,,,
1236,,2021-05-24 08:10:25,2021-05-21, SVRA,Savara Inc,Pauls Matthew,CEO,P - Purchase,$1.63,"+10,000","318,122",+3%,"+$16,298",,,,
1237,,2021-05-24 06:13:53,2021-05-21, FRG,"Franchise Group, Inc.",Kahn Brian Randall,"CEO, 10%",P - Purchase,$36.00,"+1,000,000","1,342,788",+292%,"+$36,000,000",,,,
1238,,2021-05-21 21:51:20,2021-05-19, GBS,Gbs Inc.,Sakiris Spiro Kevin,CFO,P - Purchase,$3.07,"+10,000","16,258",+160%,"+$30,660",,,,
1239,,2021-05-21 20:30:13,2021-05-19, DAL,"Delta Air Lines, Inc.",Huerta Michael P,Dir,P - Purchase,$46.08,+500,"16,015",+3%,"+$23,039",,,,
1240,DM,2021-05-21 20:19:05,2021-05-19, GDRX,"Goodrx Holdings, Inc.","Silver Lake Group, L.L.C.","Dir, 10%",P - Purchase,$30.78,"+393,811","3,467,872",+13%,"+$12,120,006",,,,
1241,,2021-05-21 20:12:36,2021-05-21, MATX,"Matson, Inc.",Wall Jenai S,Dir,P - Purchase,$63.30,+800,"8,797",+10%,"+$50,640",,,,
1242,,2021-05-21 19:18:49,2021-05-19, SPLP,Steel Partners Holdings L.P.,Walker Gordon A.,SVP,P - Purchase,$21.48,"+12,500","207,482",+6%,"+$268,504",,,,
1243,,2021-05-21 19:12:15,2021-05-19, AMPG,"Amplitech Group, Inc.",Mazziota Daniel Richard,Dir,P - Purchase,$4.03,"+10,700","118,650",+10%,"+$43,101",,,,
1244,,2021-05-21 18:50:01,2021-05-19, AUGX,"Augmedix, Inc.",Ginocchio Paul,CFO,P - Purchase,$3.96,"+12,600","12,600",New,"+$49,896",,,,
1245,M,2021-05-21 18:48:30,2021-05-19, HCHC,"Hc2 Holdings, Inc.",Glazer Avram A,"Dir, 10%",P - Purchase,$3.96,"+89,585","2,780,235",+3%,"+$354,650",,,,
1246,M,2021-05-21 18:44:46,2021-05-19, RRD,Rr Donnelley & Sons Co,"Chatham Asset Management, LLC",10%,P - Purchase,$5.47,"+1,423,085","8,899,990",+19%,"+$7,787,784",,,,
1247,M,2021-05-21 18:37:34,2021-05-18, CPSS,"Consumer Portfolio Services, Inc.",Washer Greg,Dir,P - Purchase,$4.19,"+3,346","106,803",+3%,"+$14,025",,,,
1248,M,2021-05-21 18:36:54,2021-05-19, FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,$9.99,"+30,000","2,396,603",+1%,"+$299,640",,,,
1249,,2021-05-21 18:33:36,2021-05-20, XDSL,"Mphase Technologies, Inc.",Bhatnagar Anshu,"CEO, 10%",P - Purchase,$0.33,"+305,000","40,316,351",+1%,"+$100,864",,,,
1250,D,2021-05-21 18:18:34,2021-05-17, BASA,"Basanite, Inc.",Loricco Ronald Joseph Sr.,"Dir, 10%",P - Purchase,$0.12,"+6,600,007","43,801,974",+18%,"+$799,921",,,,
1251,,2021-05-21 18:09:24,2021-05-21, PASG,"Passage Bio, Inc.",Morris Richard Steven,CFO,P - Purchase,$13.82,"+2,171","5,454",+66%,"+$30,000",,,,
1252,,2021-05-21 18:05:44,2021-05-21, PASG,"Passage Bio, Inc.",Goldsmith Bruce A,"CEO, Pres",P - Purchase,$13.12,"+2,000","5,983",+50%,"+$26,230",,,,
1253,M,2021-05-21 18:00:27,2021-05-19, VTRS,Viatris Inc,Cornwell W Don,Dir,P - Purchase,$15.71,"+2,000","5,000",+67%,"+$31,415",,,,
1254,,2021-05-21 17:55:21,2021-05-19, UFAB,"Unique Fabricating, Inc.",Cavanagh Patrick W,Dir,P - Purchase,$3.35,"+3,000","7,400",+68%,"+$10,050",,,,
1255,,2021-05-21 17:31:20,2021-05-19, SSNT,"Silversun Technologies, Inc.","Ault Global Holdings, Inc.",10%,P - Purchase,$6.44,"+3,500","545,000",+1%,"+$22,540",,,,
1256,,2021-05-21 17:25:19,2021-05-20, CBU,"Community Bank System, Inc.",Macpherson Kerrie D.,Dir,P - Purchase,$79.81,+439,"1,482",+42%,"+$35,037",,,,
1257,,2021-05-21 17:15:49,2021-05-17, MICT,"Mict, Inc.",Mercer Darren,CEO,P - Purchase,$1.41,"+6,000,000","6,000,000",New,"+$8,460,000",,,,
1258,,2021-05-21 17:14:51,2021-05-19, T,At&t Inc.,Stankey John T,"CEO, Pres",P - Purchase,$28.81,"+34,614","499,958",+7%,"+$997,227",,,,
1259,D,2021-05-21 17:14:20,2021-05-20, ISIG,Insignia Systems Inc/mn,Swenson Nicholas John,10%,P - Purchase,$6.65,"+2,900","139,074",+2%,"+$19,285",,,,
1260,M,2021-05-21 17:12:32,2021-05-19, T,At&t Inc.,Desroches Pascal,"Sr. EVP, CFO",P - Purchase,$29.52,"+19,976","191,581",+12%,"+$589,629",,,,
1261,,2021-05-21 17:07:03,2021-05-20, LFMD,"Lifemd, Inc.",Ditrolio Joseph,Dir,P - Purchase,$10.44,"+2,000","18,500",+12%,"+$20,880",,,,
1262,M,2021-05-21 17:07:02,2021-05-13, FSP,Franklin Street Properties Corp /ma/,O'Neil Kathryn P,Dir,P - Purchase,$5.09,"+20,000","62,268",+47%,"+$101,712",,,,
1263,,2021-05-21 17:06:42,2021-05-19, NVAX,Novavax Inc,King Rachel K.,Dir,P - Purchase,$139.64,+700,"5,000",+16%,"+$97,748",,,,
1264,,2021-05-21 16:57:35,2021-05-20, KDP,Keurig Dr Pepper Inc.,Whitmore Justin,Chief Strategy Officer,P - Purchase,$36.18,"+8,916","81,200",+12%,"+$322,559",,,,
1265,,2021-05-21 16:35:10,2021-05-21, GPN,Global Payments Inc,Johnson Joia M,Dir,P - Purchase,$196.90,+500,"6,187",+9%,"+$98,450",,,,
1266,,2021-05-21 16:35:04,2021-05-21, WMPN,William Penn Bancorporation,Turner Alan B,"EVP, CLO",P - Purchase,$11.35,+491,"12,091",+4%,"+$5,573",,,,
1267,D,2021-05-21 16:19:45,2021-05-19, PRTH,"Priority Technology Holdings, Inc.",Hipp Stephen W,Dir,P - Purchase,$6.60,"+45,455","48,386",>999%,"+$300,003",,,,
1268,,2021-05-21 16:05:25,2021-05-20, VYNT,"Vyant Bio, Inc.",Yeh Yung-Ping,Chief Innovation Officer,P - Purchase,$3.29,"+1,000","1,329,602",0%,"+$3,290",,,,
1269,,2021-05-21 16:05:24,2021-05-20, VYNT,"Vyant Bio, Inc.",Lafrence Andrew D.C.,CFO,P - Purchase,$3.28,"+3,000","59,202",+5%,"+$9,837",,,,
1270,D,2021-05-21 15:22:41,2021-05-19, EAST,"Eastside Distilling, Inc.",Block Paul,"COB, CEO",P - Purchase,$1.79,"+20,000","163,909",+14%,"+$35,800",,,,
1271,,2021-05-21 15:10:40,2021-05-19, LFMD,"Lifemd, Inc.",Schreiber Justin,CEO,P - Purchase,$8.54,"+3,500","2,974,284",0%,"+$29,890",,,,
1272,,2021-05-21 15:00:52,2021-05-19, FRAF,Franklin Financial Services Corp /pa/,Jennings Allan E Jr,Dir,P - Purchase,$29.85,+500,"19,544",+3%,"+$14,925",,,,
1273,,2021-06-03 21:28:21,2021-06-01, ESXB,Community Bankers Trust Corp,Thomas Bruce E,"EVP, CFO",P - Purchase,$8.99,+209,"31,614",+1%,"+$1,876",,,,
1274,,2021-06-03 21:27:35,2021-06-01, ESXB,Community Bankers Trust Corp,Williams Robin Traywick,Dir,P - Purchase,$8.74,+7,"87,837",0%,+$63,,,,
1275,M,2021-06-03 21:24:57,2021-06-01, ESXB,Community Bankers Trust Corp,Hardy William E.,Dir,P - Purchase,$9.00,+294,"44,927",+1%,"+$2,644",,,,
1276,M,2021-06-03 21:24:07,2021-06-01, ESXB,Community Bankers Trust Corp,Barber Gerald F.,Dir,P - Purchase,$8.84,+243,"37,103",+1%,"+$2,151",,,,
1277,,2021-06-03 20:55:55,2021-06-01, FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,$9.95,"+1,300","2,415,048",0%,"+$12,935",,,,
1278,,2021-06-03 19:46:20,2021-06-03, NRIM,Northrim Bancorp Inc,Drabek Anthony,Dir,P - Purchase,$44.46,+555,"3,830",+17%,"+$24,675",,,,
1279,M,2021-06-03 19:25:30,2021-06-01, EMMA,"Emmaus Life Sciences, Inc.",Niihara Yutaka,"COB, CEO, 10%",P - Purchase,$1.62,"+2,065","10,912,209",0%,"+$3,339",,,,
1280,,2021-06-03 19:20:57,2021-06-01, ZGNX,"Zogenix, Inc.",Tannenbaum Renee P,Dir,P - Purchase,$17.05,"+5,000","37,872",+15%,"+$85,248",,,,
1281,,2021-06-03 19:20:23,2021-06-01, ZGNX,"Zogenix, Inc.",Waynick Denelle J,Dir,P - Purchase,$17.07,+584,584,New,"+$9,969",,,,
1282,,2021-06-03 19:12:42,2021-06-01, GDEN,"Golden Entertainment, Inc.",Miodunski Robert L,Dir,P - Purchase,$45.00,+500,"82,893",+1%,"+$22,500",,,,
1283,,2021-06-03 19:11:43,2021-06-03, CSV,Carriage Services Inc,Quezada Carlos R.,COO,P - Purchase,$37.47,"+1,000","3,699",+37%,"+$37,470",,,,
1284,,2021-06-03 18:58:03,2021-06-01, MRSN,"Mersana Therapeutics, Inc.",Alleva Lawrence M,Dir,P - Purchase,$14.38,"+1,035","2,120",+95%,"+$14,883",,,,
1285,,2021-06-03 18:55:32,2021-06-03, ARYA,Arya Sciences Acquisition Corp III,Perceptive Advisors LLC,Dir,P - Purchase,$10.05,"+330,050","489,975",+206%,"+$3,317,003",,,,
1286,,2021-06-03 18:30:21,2021-06-02, JMP,Jmp Group LLC,Wedbush Securities Inc,"Possible Member of 10% Group, 10%",P - Purchase,$5.78,"+1,384","4,320,000",0%,"+$7,993",,,,
1287,,2021-06-03 18:02:18,2021-06-02, DNB,"Dun & Bradstreet Holdings, Inc.",Hipsher Bryan T.,CFO,P - Purchase,$21.00,"+3,000","642,818",0%,"+$63,000",,,,
1288,A,2021-06-03 17:46:41,2020-04-17, MS,Morgan Stanley,Luczo Stephen J,Dir,P - Purchase,$38.59,"+29,000","211,616",+16%,"+$1,119,229",,,,
1289,D,2021-06-03 17:31:45,2021-06-01, RVPH,"Reviva Pharmaceuticals Holdings, Inc.","Vedanta Partners, LLC",10%,P - Purchase,$3.75,"+1,330,000","1,369,876",>999%,"+$4,987,500",,,,
1290,,2021-06-03 17:29:10,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Leitzell Cynthia F,Dir,P - Purchase,$18.83,+168,"18,639",+1%,"+$3,154",,,,
1291,,2021-06-03 17:26:48,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Kent Howard,Dir,P - Purchase,$18.83,+203,"197,004",0%,"+$3,816",,,,
1292,,2021-06-03 17:24:07,2021-06-02, BY,"Byline Bancorp, Inc.",Kent Steven P.,Dir,P - Purchase,$23.36,"+1,000","80,000",+1%,"+$23,360",,,,
1293,,2021-06-03 17:22:01,2021-06-01, GRTX,"Galera Therapeutics, Inc.",Alleva Lawrence M,Dir,P - Purchase,$8.59,"+4,045","10,370",+64%,"+$34,741",,,,
1294,,2021-06-03 17:21:42,2021-05-31, ED,Consolidated Edison Inc,Sanchez Robert,"Pres, CEO, O, R",P - Purchase,$77.24,+30,"7,276",0%,"+$2,311",,,,
1295,,2021-06-03 17:21:23,2021-05-31, ED,Consolidated Edison Inc,Nadkarni Gurudatta D,"VP, Strategic Planning",P - Purchase,$77.24,+27,"8,126",0%,"+$2,079",,,,
1296,,2021-06-03 17:21:22,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Fish Andrew D.,Dir,P - Purchase,$18.83,+141,"11,999",+1%,"+$2,657",,,,
1297,,2021-06-03 17:19:57,2021-05-31, ED,Consolidated Edison Inc,Nachmias Stuart,"Pres, CEO CET",P - Purchase,$77.24,+9,"1,127",+1%,+$667,,,,
1298,D,2021-06-03 17:19:28,2021-06-03, BMRC,Bank of Marin Bancorp,Barlow Steven I.,Dir,P - Purchase,$33.71,+100,"3,414",+3%,"+$3,371",,,,
1299,,2021-06-03 17:19:18,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Feinstein Norman,Dir,P - Purchase,$18.83,+141,"17,603",+1%,"+$2,657",,,,
1300,,2021-06-03 17:17:00,2021-05-31, ED,Consolidated Edison Inc,Miller Joseph,"VP, Controller",P - Purchase,$77.24,+3,"1,034",0%,+$222,,,,
1301,,2021-06-03 17:16:17,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Corelli Julia D,Dir,P - Purchase,$18.83,+128,"15,620",+1%,"+$2,419",,,,
1302,,2021-06-03 17:15:48,2021-05-31, ED,Consolidated Edison Inc,Ketschke Matthew,Pres CECONY,P - Purchase,$77.24,+1,"1,792",0%,+$111,,,,
1303,,2021-06-03 17:15:04,2021-05-31, ED,Consolidated Edison Inc,Hoglund Robert N,"SVP, CFO",P - Purchase,$77.24,+30,"42,729",0%,"+$2,315",,,,
1304,,2021-06-03 17:14:07,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Barrett James W,Dir,P - Purchase,$18.83,+141,"18,611",+1%,"+$2,657",,,,
1305,,2021-06-03 17:14:02,2021-05-31, ED,Consolidated Edison Inc,Donnley Deneen L,"SVP, GC",P - Purchase,$77.24,+30,792,+4%,"+$2,313",,,,
1306,,2021-06-03 17:12:58,2021-05-31, ED,Consolidated Edison Inc,Cawley Timothy,"Dir, Pres, CEO",P - Purchase,$77.24,+30,"16,633",0%,"+$2,316",,,,
1307,,2021-06-03 17:12:37,2021-05-31, ED,Consolidated Edison Inc,De La Bastide Lore,"SVP, Utility Shared Services",P - Purchase,$77.24,+4,930,0%,+$333,,,,
1308,,2021-06-03 17:11:14,2021-06-01, MLVF,"Malvern Bancorp, Inc.",Scartozzi Stephen P,Dir,P - Purchase,$18.83,+154,"17,900",+1%,"+$2,896",,,,
1309,D,2021-06-03 17:04:17,2021-06-01, OMIC,"Singular Genomics Systems, Inc.",Flynn James E,"*Possible Member of 10% Group, 10%",P - Purchase,$22.00,"+1,500,000","9,112,019",+20%,"+$33,000,000",,,,
1310,,2021-06-03 17:03:28,2021-06-02, ISBA,Isabella Bank Corp,Varner Gregory V,Dir,P - Purchase,$23.00,+200,"21,452",+1%,"+$4,600",,,,
1311,,2021-06-03 17:01:03,2021-06-01, VERO,Venus Concept Inc.,Zaring Chad A,CCO,P - Purchase,$2.09,"+40,000","80,000",+100%,"+$83,600",,,,
1312,,2021-06-03 17:00:30,2021-06-02, ISBA,Isabella Bank Corp,Schwind Jerome E,Pres,P - Purchase,$21.85,+18,"14,623",0%,+$400,,,,
1313,,2021-06-03 16:58:31,2021-06-02, ISBA,Isabella Bank Corp,Gill Jennifer L,Controller,P - Purchase,$21.85,+2,"1,063",0%,+$50,,,,
1314,,2021-06-03 16:57:43,2021-06-02, ISBA,Isabella Bank Corp,Smith Julie A,"VP, CTO",P - Purchase,$21.85,+5,131,+4%,+$100,,,,
1315,,2021-06-03 16:49:10,2021-06-02, DLTR,"Dollar Tree, Inc.",Lewis Lemuel E,Dir,P - Purchase,$98.42,"+1,000","26,614",+4%,"+$98,421",,,,
1316,,2021-06-03 16:46:46,2021-06-01, PROG,"Progenity, Inc.",Athyrium Opportunities Fund (A) LP,10%,P - Purchase,$2.86,"+1,268,115","28,299,741",+5%,"+$3,626,809",,,,
1317,D,2021-06-03 16:42:50,2021-06-01, DAWN,"Day One Biopharmaceuticals, Inc.",Ai Day 1 LLC,10%,P - Purchase,$16.00,"+875,000","9,377,776",+10%,"+$14,000,000",,,,
1318,,2021-06-03 16:42:18,2021-06-02, GCO,Genesco Inc,Sandfort Gregory A,Dir,P - Purchase,$58.45,"+4,280","4,448",>999%,"+$250,166",,,,
1319,,2021-06-03 16:41:27,2021-06-01, PROG,"Progenity, Inc.","Athyrium Capital Management, LP",10%,P - Purchase,$2.86,"+1,268,115","28,299,741",+5%,"+$3,626,809",,,,
1320,,2021-06-03 16:38:27,2021-06-03, GCO,Genesco Inc,Meixelsperger Mary E,Dir,P - Purchase,$58.32,"+5,000","5,168",>999%,"+$291,577",,,,
1321,,2021-06-03 16:36:20,2021-06-01, BY,"Byline Bancorp, Inc.",Kistner William G,Dir,P - Purchase,$23.29,"+1,300","7,500",+21%,"+$30,271",,,,
1322,,2021-06-03 16:33:28,2021-06-02, DYAI,Dyadic International Inc,Rawson Ping Wang,CFO,P - Purchase,$3.70,"+16,000","34,500",+86%,"+$59,200",,,,
1323,,2021-06-03 16:31:00,2021-06-01, ADAP,Adaptimmune Therapeutics Plc,Alleva Lawrence M,Dir,P - Purchase,$0.79,"+12,600","143,364",+10%,"+$9,954",,,,
1324,,2021-06-03 16:25:34,2021-06-01, WEX,Wex Inc.,Groch James R,Dir,P - Purchase,$201.75,"+3,000","5,503",+120%,"+$605,250",,,,
1325,,2021-06-03 16:25:27,2021-06-03, GCO,Genesco Inc,Martinez Angel R,Dir,P - Purchase,$58.37,"+1,715","1,883",>999%,"+$100,105",,,,
1326,,2021-06-03 16:17:27,2021-06-03, NWBI,"Northwest Bancshares, Inc.",McKnight William F,Dir,P - Purchase,$14.16,"+1,600","49,670",+3%,"+$22,656",,,,
1327,,2021-06-03 16:16:00,2021-06-01, QRHC,Quest Resource Holding Corp,Wynnefield Partners Small Cap Value LP I,10%,P - Purchase,$4.55,+100,"1,946,563",0%,+$455,,,,
1328,,2021-06-03 16:10:49,2021-06-01, IDRA,"Idera Pharmaceuticals, Inc.",Dougherty Michael R,Dir,P - Purchase,$1.19,"+85,000","133,584",+175%,"+$101,150",,,,
1329,,2021-06-03 16:09:32,2021-06-02, VPG,"Vishay Precision Group, Inc.",Cummins Wes,Dir,P - Purchase,$35.07,"+30,000","145,624",+26%,"+$1,052,206",,,,
1330,,2021-06-03 16:06:25,2021-06-01, SCOB,Scion Tech Growth II,Pignataro Andrea,"Exec COB, 10%",P - Purchase,$9.95,"+3,257","2,031,306",0%,"+$32,407",,,,
1331,M,2021-06-03 16:05:48,2021-06-01, FPAY,"Flexshopper, Inc.",Katz Thomas O.,Dir,P - Purchase,$2.61,"+7,500","51,000",+17%,"+$19,609",,,,
1332,M,2021-06-03 15:59:37,2021-06-01, HWBK,"Hawthorn Bancshares, Inc.",Guthrie Stephen Edward,"SVP, CFO",P - Purchase,$23.90,"+3,000","8,120",+59%,"+$71,700",,,,
1333,M,2021-06-03 15:57:47,2021-06-01, BKEP,"Blueknight Energy Partners, L.P.",Bradshaw Steven M,Dir,P - Purchase,$4.08,"+2,000","69,953",+3%,"+$8,158",,,,
1334,,2021-06-03 15:57:16,2021-05-27, NWPP,New Peoples Bankshares Inc,James Kiser W,"EVP, Chief Banking Officer",P - Purchase,$2.00,"+2,500","9,788",+34%,"+$5,000",,,,
1335,,2021-06-03 15:49:55,2021-06-02, PUBM,"Pubmatic, Inc.",Daimler Susan,Dir,P - Purchase,$29.86,"+7,000","7,000",New,"+$209,020",,,,
