,X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m
800,,2023-04-04 15:49:20,2023-04-01, GGROU,Golden Growers Cooperative,Stofferahn Scott,EVP,P - Purchase,$4.50,"+11,493","28,160",+69%,"+$51,719",,,,
801,M,2023-04-04 15:48:12,2023-03-31, PATI,"Patriot Transportation Holding, Inc.",Baker John D II,"Dir, 10%",P - Purchase,$7.97,"+1,455","542,468",0%,"+$11,596",,,,
802,M,2023-04-04 15:08:24,2022-08-15, OVLY,Oak Valley Bancorp,Gilbert James L,Dir,P - Purchase,$22.21,+76,"155,810",0%,"+$1,688",,,,
803,,2023-04-04 12:56:43,2023-03-31, FLCX,Flooidcx Corp.,Danzik Dennis M,CEO,P - Purchase,$1.11,"+10,000","5,000",-200%,"+$11,100",,,,
804,,2023-04-04 12:06:13,2023-03-17, CBAN,Colony Bankcorp Inc,Mowry Meagan M.,Dir,P - Purchase,$10.67,"+1,880","24,845",+8%,"+$20,054",,,,
805,D,2023-04-04 11:32:08,2023-03-31, TBMCU,Trailblazer Merger Corp I,Hammer Joseph D,"Dir, 10%",P - Purchase,$10.00,"+394,500","2,119,500",+23%,"+$3,945,000",,,,
806,D,2023-04-04 11:31:21,2023-03-31, TBMCU,Trailblazer Merger Corp I,"Trailblazer Sponsor Group, LLC",10%,P - Purchase,$10.00,"+394,500","2,119,500",+23%,"+$3,945,000",,,,
807,,2023-04-04 09:10:04,2023-03-31, CVLY,Codorus Valley Bancorp Inc,Giambalvo John W,Dir,P - Purchase,$20.85,+470,"46,016",+1%,"+$9,800",,,,
808,D,2023-04-04 07:00:08,2023-03-31, BRTX,"Biorestorative Therapies, Inc.",Silva Francisco,"VP of Research, Development, 10%",P - Purchase,$3.56,+747,"171,826",0%,"+$2,659",,,,
809,M,2023-04-03 21:36:15,2023-03-30, LSAK,Lesaka Technologies Inc,Value Capital Partners (Pty) Ltd,"Dir, 10%",P - Purchase,$4.77,"+61,337","15,479,880",0%,"+$292,652",,,,
810,M,2023-04-03 20:03:19,2023-03-30, LPG,Dorian Lpg Ltd.,Hadjipateras John C,"Pres, CEO, 10%",P - Purchase,$19.73,"+30,000","1,895,751",+2%,"+$591,900",,,,
811,M,2023-04-03 19:43:30,2023-03-30, STRC,Sarcos Technology & Robotics Corp,Hamer Andrew,CFO,P - Purchase,$0.48,"+40,000","958,807",+4%,"+$19,123",,,,
812,,2023-04-03 19:40:56,2023-03-30, STRC,Sarcos Technology & Robotics Corp,Allgood Kiva A.,"Pres, CEO",P - Purchase,$0.48,"+54,350","1,611,356",+3%,"+$26,300",,,,
813,DM,2023-04-03 19:19:16,2023-03-31, SUP,Superior Industries International Inc,"Mill Road Capital Iii, L.P.",10%,P - Purchase,$4.99,"+56,536","4,130,570",+1%,"+$282,271",,,,
814,,2023-04-03 19:09:43,2023-04-03, FTCI,"Ftc Solar, Inc.",Rodgers Thurman J,Dir,P - Purchase,$2.26,"+89,566","4,285,111",+2%,"+$202,419",,,,
815,,2023-04-03 17:31:28,2023-03-31, NOVA,Sunnova Energy International Inc.,Berger William J,See Remarks,P - Purchase,$15.58,+600,"324,896",0%,"+$9,348",,,,
816,A,2023-04-03 17:04:39,2019-03-12, ATVI,"Activision Blizzard, Inc.",Nolan Peter J,Dir,P - Purchase,$42.95,"+100,000","163,885",+157%,"+$4,295,470",,,,
817,,2023-04-03 17:02:14,2023-04-03, TPHS,Trinity Place Holdings Inc.,"Messinger, Matthew","Pres, CEO",P - Purchase,$0.45,"+1,108","2,020,690",0%,+$499,,,,
818,M,2023-04-03 16:51:42,2022-03-18, MBIO,"Mustang Bio, Inc.",Litchman Manuel Md,Dir,P - Purchase,$0.63,"+10,000","1,098,987",+1%,"+$6,277",,,,
819,M,2023-04-03 16:50:59,2022-03-18, MBIO,"Mustang Bio, Inc.",Rosenwald Lindsay A Md,Dir,P - Purchase,$0.62,"+9,094","299,181",+3%,"+$5,607",,,,
820,,2023-04-03 16:44:29,2023-03-31, WYY,Widepoint Corp,Garfinkle Philip N,Dir,P - Purchase,$1.78,"+10,000","77,514",+15%,"+$17,800",,,,
821,,2023-04-03 16:38:26,2023-03-30, TTC,Toro Co,Walters Daryn A,"VP, Exmark, Intimidator Group",P - Purchase,$110.05,+910,"3,759",+32%,"+$100,146",,,,
822,D,2023-04-03 16:30:25,2023-03-30, BMEA,"Biomea Fusion, Inc.",Chen Bihua,"Dir, 10%",P - Purchase,$30.00,"+400,000","3,570,872",+13%,"+$12,000,000",,,,
823,,2023-04-03 16:19:11,2023-03-31, MPB,Mid Penn Bancorp Inc,De Soto Matthew G,Dir,P - Purchase,$25.61,+293,"55,025",+1%,"+$7,504",,,,
824,,2023-04-03 16:15:21,2023-03-31, XAIR,"Beyond Air, Inc.",Forbes William P,Dir,P - Purchase,$6.67,"+5,000","14,855",+51%,"+$33,350",,,,
825,,2023-04-03 16:13:17,2023-03-31, MPB,Mid Penn Bancorp Inc,Quandel Noble C Jr,Dir,P - Purchase,$25.61,+117,"148,729",0%,"+$2,996",,,,
826,,2023-04-03 16:12:54,2023-03-31, MPB,Mid Penn Bancorp Inc,Abel Robert A,Dir,P - Purchase,$25.61,+20,"25,639",0%,+$512,,,,
827,,2023-04-03 16:07:30,2023-03-31, ACDC,Profrac Holding Corp.,Wilks Johnathan Ladd,CEO,P - Purchase,$12.65,"+12,000","74,890",+19%,"+$151,800",,,,
828,,2023-04-03 16:05:43,2023-03-30, VERA,"Vera Therapeutics, Inc.",Seidenberg Beth C,Dir,P - Purchase,$7.24,"+2,300","1,949,295",0%,"+$16,651",,,,
829,D,2023-04-03 16:05:37,2023-03-30, RBBN,Ribbon Communications Inc.,Swarth Investments Ltd.,10%,P - Purchase,$970.00,"+5,000","5,000",New,"+$4,850,000",,,,
830,,2023-04-03 16:05:07,2023-03-31, PFHC,Profrac Holding Corp.,Haddock Gerald W,Dir,P - Purchase,$12.57,"+5,000","39,166",+15%,"+$62,862",,,,
831,,2023-04-03 15:55:36,2023-03-31, MPB,Mid Penn Bancorp Inc,Hudson Brian Arden Sr.,Dir,P - Purchase,$25.61,+195,"3,074",+7%,"+$4,994",,,,
832,,2023-04-03 15:53:23,2023-03-31, MPB,Mid Penn Bancorp Inc,Gathagan Maureen M.,Dir,P - Purchase,$25.61,+125,"4,479",+3%,"+$3,201",,,,
833,,2023-04-03 15:26:43,2023-03-31, SPG,Simon Property Group Inc /de/,Horn Karen N,Dir,P - Purchase,$109.33,+551,"34,079",+2%,"+$60,241",,,,
834,,2023-04-03 15:25:48,2023-03-31, SPG,Simon Property Group Inc /de/,Stewart Marta R,Dir,P - Purchase,$109.33,+163,"10,126",+2%,"+$17,821",,,,
835,,2023-04-03 15:24:30,2023-03-31, SPG,Simon Property Group Inc /de/,Smith Daniel C.,Dir,P - Purchase,$109.33,+353,"24,760",+1%,"+$38,593",,,,
836,,2023-04-03 15:23:09,2023-03-31, SPG,Simon Property Group Inc /de/,Selig Stefan M,Dir,P - Purchase,$109.33,+176,"25,885",+1%,"+$19,242",,,,
837,,2023-04-03 15:21:30,2023-03-31, SPG,Simon Property Group Inc /de/,Roe Peggy Fang,Dir,P - Purchase,$109.33,+33,"2,049",+2%,"+$3,608",,,,
838,,2023-04-03 15:18:26,2023-03-31, SPG,Simon Property Group Inc /de/,Rodkin Gary M,Dir,P - Purchase,$109.33,+210,"12,988",+2%,"+$22,959",,,,
839,,2023-04-03 15:13:29,2023-03-31, SPG,Simon Property Group Inc /de/,Leibowitz Reuben S,Dir,P - Purchase,$109.33,+506,"58,208",+1%,"+$55,321",,,,
840,,2023-04-03 15:11:40,2023-03-31, SPG,Simon Property Group Inc /de/,Hubbard Allan B,Dir,P - Purchase,$109.33,+409,"28,897",+1%,"+$44,716",,,,
841,,2023-04-03 15:08:57,2023-03-31, SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,$109.33,+362,"35,147",+1%,"+$39,577",,,,
842,,2023-04-03 15:07:24,2023-03-31, SPG,Simon Property Group Inc /de/,Aeppel Glyn,Dir,P - Purchase,$109.33,+194,"12,979",+2%,"+$21,210",,,,
843,,2023-04-03 15:05:38,2023-03-31, SPG,Simon Property Group Inc /de/,Smith J Albert Jr,Dir,P - Purchase,$109.33,+690,"60,167",+1%,"+$75,438",,,,
844,,2023-04-03 14:26:25,2023-03-31, MPB,Mid Penn Bancorp Inc,Brumbaugh Kimberly J,Dir,P - Purchase,$25.61,+98,"6,003",+2%,"+$2,510",,,,
845,,2023-04-03 14:25:19,2023-03-31, MPB,Mid Penn Bancorp Inc,Grubic Robert C,Dir,P - Purchase,$25.61,+196,"58,725",0%,"+$5,020",,,,
846,M,2023-04-03 14:16:18,2023-03-30, RANI,"Rani Therapeutics Holdings, Inc.",South Cone Investments Limited Partnership,10%,P - Purchase,$4.81,"+12,981","6,803,108",0%,"+$62,374",,,,
847,,2023-04-03 13:35:48,2023-03-31, MPB,Mid Penn Bancorp Inc,Mowery Theodore W,Dir,P - Purchase,$25.61,+78,"42,638",0%,"+$1,998",,,,
848,,2023-04-03 13:35:25,2023-03-31, MPB,Mid Penn Bancorp Inc,Kerwin Gregory M,Dir,P - Purchase,$25.61,+39,"39,835",0%,+$999,,,,
849,,2023-04-03 11:33:44,2023-03-24, CMTV,Community Bancorp /vt,Wheeler James G. Jr.,Dir,P - Purchase,$19.00,+500,"4,769",+12%,"+$9,500",,,,
850,M,2023-04-03 10:19:40,2023-03-30, ETST,"Earth Science Tech, Inc.",Saumat Giorgio R.,"CEO, 10%",P - Purchase,$0.05,"+15,000","88,420,767",0%,+$675,,,,
851,M,2023-04-03 09:32:19,2023-03-30, MAIA,"Maia Biotechnology, Inc.",Vitoc Vlad,"CEO, 10%",P - Purchase,$3.46,"+1,700","1,012,821",0%,"+$5,876",,,,
852,,2023-04-03 09:14:15,2023-03-24, RKFL,"Rocketfuel Blockchain, Inc.",Jensen Peter Michael,CEO,P - Purchase,$0.08,"+5,000","2,521,748",0%,+$419,,,,
853,,2023-04-03 09:09:53,2023-04-01, NA,Lake Area Corn Processors LLC,Brown Todd M,Dir,P - Purchase,$3.92,"+19,000","405,500",+5%,"+$74,490",,,,
854,,2023-04-03 07:00:20,2023-03-31, PED,Pedevco Corp,Kukes Simon G,"CEO, 10%",P - Purchase,$1.04,"+500,000","58,685,822",+1%,"+$518,900",,,,
855,,2023-04-03 06:22:42,2023-03-31, CTM,"Castellum, Inc.",Wright Jay O,"See Remarks, 10%",P - Purchase,$1.08,"+18,400","9,410,712",0%,"+$19,872",,,,
856,,2023-04-14 20:27:14,2022-11-30, POCI,"Precision Optics Corporation, Inc.",Anania Peter V.,Dir,P - Purchase,$6.00,+332,"205,771",0%,"+$1,992",,,,
857,,2023-04-14 19:52:29,2022-01-11, BCDA,"Biocardia, Inc.",Altman Peter,"Pres, CEO",P - Purchase,$1.87,+100,"353,715",0%,+$187,,,,
858,,2023-04-14 19:45:03,2023-04-13, WDFC,Wd 40 Co,Lindeman Jeffrey G,"VP, Chief People Officer",P - Purchase,$179.08,+543,"2,300",+31%,"+$97,240",,,,
859,,2023-04-14 19:19:36,2023-04-13, WDFC,Wd 40 Co,Brass Steven A,"Pres, CEO",P - Purchase,$179.08,+558,"16,533",+3%,"+$99,927",,,,
860,,2023-04-14 19:05:39,2023-04-13, WDFC,Wd 40 Co,Hyzer Sara Kathleen,"VP, Finance, CFO",P - Purchase,$179.08,+168,"1,530",+12%,"+$30,085",,,,
861,,2023-04-14 18:16:56,2023-04-14, PCSA,"Processa Pharmaceuticals, Inc.",Young David,"Pres, CEO, 10%",P - Purchase,$0.55,"+20,000","1,636,691",+1%,"+$10,998",,,,
862,M,2023-04-14 18:02:10,2023-04-12, ONCT,"Oncternal Therapeutics, Inc.",Yazji Salim,Chief Medical Officer,P - Purchase,$0.29,"+25,000","164,676",+18%,"+$7,200",,,,
863,,2023-04-14 17:55:57,2023-04-03, BRGC,Brightrock Gold Corp,Jamshidi Shahsavar Mahmood,"COB, CEO, 10%",P - Purchase,$0.15,"+32,690","164,034",+25%,"+$4,904",,,,
864,A,2023-04-14 17:33:34,2023-04-11, FTNT,"Fortinet, Inc.",Neukom William H.,Dir,P - Purchase,$67.40,+423,"289,966",0%,"+$28,509",,,,
865,M,2023-04-14 17:30:57,2023-04-13, TPHS,Trinity Place Holdings Inc.,"Messinger, Matthew","Pres, CEO",P - Purchase,$0.40,+808,"2,049,658",0%,+$321,,,,
866,M,2023-04-14 17:07:17,2023-04-13, AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,$82.27,+609,"2,427,872",0%,"+$50,105",,,,
867,D,2023-04-14 16:58:36,2023-04-13, LMFA,"Lm Funding America, Inc.",Graham Andrew L.,Dir,P - Purchase,$0.93,"+10,900","43,816",+33%,"+$10,137",,,,
868,D,2023-04-14 16:57:18,2023-04-13, PLAY,"Dave & Buster'S Entertainment, Inc.",Pineiro Antonio,"SVP, Chief Int'l Dev Ofc",P - Purchase,$34.90,+500,"23,812",+2%,"+$17,450",,,,
869,,2023-04-14 16:49:31,2023-04-13, WDFC,Wd 40 Co,Kiamilev Phenix Q.,"VP, GC, Corp Sec",P - Purchase,$179.08,+224,"1,505",+17%,"+$40,114",,,,
870,M,2023-04-14 16:21:05,2023-04-12, RANI,"Rani Therapeutics Holdings, Inc.",South Cone Investments Limited Partnership,10%,P - Purchase,$5.47,"+4,467","6,834,097",0%,"+$24,449",,,,
871,,2023-04-14 16:20:05,2023-04-12, CNSP,"Cns Pharmaceuticals, Inc.",Climaco John M,CEO,P - Purchase,$0.69,"+15,000","45,010",+50%,"+$10,409",,,,
872,,2023-04-14 15:58:34,2023-04-14, CARE,"Carter Bankshares, Inc.",Stephens Curtis E,Dir,P - Purchase,$13.32,+38,"2,904",+1%,+$506,,,,
873,,2023-04-14 15:55:27,2023-04-14, CARE,"Carter Bankshares, Inc.",Bird Michael R,Dir,P - Purchase,$13.32,+37,"10,447",0%,+$493,,,,
874,,2023-04-14 15:49:42,2023-04-14, CARE,"Carter Bankshares, Inc.",Adams Arthur Loran,"EVP, Dir OF REG RISK MNGT",P - Purchase,$13.32,+22,"7,791",0%,+$293,,,,
875,,2023-04-14 11:04:14,2023-04-13, FLCX,Flooidcx Corp.,Danzik Dennis M,CEO,P - Purchase,$4.04,"+1,200","22,200",+6%,"+$4,848",,,,
876,,2023-04-14 10:34:56,2023-04-14, SBEV,"Splash Beverage Group, Inc.",Nistico Robert,"CEO, COB",P - Purchase,$1.15,"+12,000","1,379,000",+1%,"+$13,788",,,,
877,,2023-04-14 10:21:50,2023-04-12, FRAF,Franklin Financial Services Corp /pa/,Hollar Mark R,CFO,P - Purchase,$29.73,+3,"9,184",0%,+$89,,,,
878,D,2023-04-14 09:31:11,2023-04-13, APLD,Applied Digital Corp.,Cummins Wes,"CEO; COB, 10%",P - Purchase,$3.60,"+25,000","23,275,868",0%,"+$90,000",,,,
879,M,2023-04-14 06:00:16,2023-04-12, ONCT,"Oncternal Therapeutics, Inc.",Leavitt Chase C.,"GC, Secretary",P - Purchase,$0.29,"+25,000","106,901",+31%,"+$7,250",,,,
880,,2023-04-14 06:00:10,2023-04-13, ONCT,"Oncternal Therapeutics, Inc.",Vincent Richard G,CFO,P - Purchase,$0.30,"+30,000","163,219",+23%,"+$8,961",,,,
881,,2023-04-13 20:10:47,2023-04-12, DOMO,"Domo, Inc.",Jolley David R,CFO,P - Purchase,$14.00,"+5,000","230,000",+2%,"+$70,000",,,,
882,,2023-04-13 19:36:26,2023-04-11, FTNT,"Fortinet, Inc.",Neukom William H.,Dir,P - Purchase,$67.40,+423,"290,716",0%,"+$28,509",,,,
883,M,2023-04-13 19:33:08,2023-04-11, RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$4.19,"+13,102","707,814",+2%,"+$54,906",,,,
884,D,2023-04-13 18:18:28,2023-04-11, MLCT,"Malachite Innovations, Inc.",Feighan Edward F,Dir,P - Purchase,$0.15,"+333,333","3,024,250",+12%,"+$50,000",,,,
885,,2023-04-13 17:25:09,2023-03-24, USBL,United States Basketball League Inc,Erop Enterprises LLC,Owner of 8% of Issuer,P - Purchase,$0.06,"+1,600,000","3,799,146",+73%,"+$96,000",,,,
886,,2023-04-13 17:10:11,2023-04-12, FDX,Fedex Corp,Gorman Stephen E,Dir,P - Purchase,$230.75,"+1,080","1,258",+607%,"+$249,205",,,,
887,M,2023-04-13 17:10:02,2023-04-12, NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$13.26,"+3,926","826,885",0%,"+$52,039",,,,
888,M,2023-04-13 16:56:46,2023-04-11, SFE,Safeguard Scientifics Inc,Satterfield Thomas A Jr,10%,P - Purchase,$1.60,"+105,017","2,091,356",+5%,"+$168,439",,,,
889,M,2023-04-13 16:51:46,2023-04-11, PCSA,"Processa Pharmaceuticals, Inc.",Young David,"Pres, CEO, 10%",P - Purchase,$0.48,"+60,000","1,616,691",+4%,"+$29,000",,,,
890,M,2023-04-13 16:45:38,2023-04-11, TPHS,Trinity Place Holdings Inc.,"Messinger, Matthew","Pres, CEO",P - Purchase,$0.42,+606,"2,048,850",0%,+$257,,,,
891,,2023-04-13 16:35:40,2023-04-11, CEMI,"Chembio Diagnostics, Inc.","Perceptive Credit Advisors, LLC",10%,P - Purchase,$0.44,"+129,000","4,554,100",+3%,"+$56,760",,,,
892,M,2023-04-13 16:33:20,2023-04-11, AFBI,"Affinity Bancshares, Inc.",Lehman Kenneth R,10%,P - Purchase,$14.49,"+7,420","817,332",+1%,"+$107,516",,,,
893,,2023-04-13 16:05:20,2023-04-11, RMBL,"Rumbleon, Inc.","Stone House Capital Management, LLC",10%,P - Purchase,$8.21,"+50,000","1,800,000",+3%,"+$410,500",,,,
894,,2023-04-13 12:48:06,2023-04-13, SBEV,"Splash Beverage Group, Inc.",Nistico Robert,"CEO, COB",P - Purchase,$1.17,"+17,000","1,367,000",+1%,"+$19,882",,,,
895,,2023-04-13 11:57:40,2023-04-12, MMLP,Martin Midstream Partners L.P.,Shoup Scot A,SVP Operations,P - Purchase,$2.87,+53,"26,028",0%,+$153,,,,
896,,2023-04-13 11:57:23,2023-04-12, MMLP,Martin Midstream Partners L.P.,Taylor Sharon L,"EVP ,  CFO",P - Purchase,$2.87,+347,"20,835",+2%,+$995,,,,
897,,2023-04-13 11:57:06,2023-04-12, MMLP,Martin Midstream Partners L.P.,Martin Ruben S,"Dir, 10%",P - Purchase,$2.87,+739,"9,291,259",0%,"+$2,120",,,,
898,,2023-04-13 11:56:50,2023-04-12, MMLP,Martin Midstream Partners L.P.,Bondurant Robert D,"Pres, CEO",P - Purchase,$2.87,"+1,203","134,360",+1%,"+$3,450",,,,
899,D,2023-04-13 11:55:34,2023-04-11, AREN,"Arena Group Holdings, Inc.","B. Riley Financial, Inc.",10%,P - Purchase,$3.93,"+19,306","6,915,386",0%,"+$75,834",,,,
900,D,2023-04-13 10:31:21,2023-04-12, APLD,Applied Digital Corp.,Cummins Wes,"CEO; COB, 10%",P - Purchase,$3.18,"+25,000","23,250,868",0%,"+$79,500",,,,
901,,2023-04-12 21:44:09,2023-04-10, BTTX,"Better Therapeutics, Inc.",Perry David P,"See Remarks, 10%",P - Purchase,$0.83,"+4,969,697","15,849,734",+46%,"+$4,100,000",,,,
902,,2023-04-12 20:48:29,2023-04-11, AYI,Acuity Brands Inc,O'Shaughnessy Laura,Dir,P - Purchase,$158.05,+632,"2,111",+43%,"+$99,888",,,,
903,,2023-04-12 20:43:36,2023-04-11, RBOT,Vicarious Surgical Inc.,Liang Philip,Dir,P - Purchase,$2.26,"+17,002","2,250,240",+1%,"+$38,408",,,,
904,M,2023-04-12 20:06:47,2023-04-10, HLGN,"Heliogen, Inc.","Nant Capital, LLC",10%,P - Purchase,$0.25,"+540,650","28,558,738",+2%,"+$135,041",,,,
905,,2023-04-12 19:34:04,2022-12-21, MGAM,"Mobile Global Esports, Inc.",Pross David Randall,CEO,P - Purchase,$0.83,+550,"650,000",0%,+$456,,,,
906,M,2023-04-12 19:11:26,2023-04-10, XOS,"Xos, Inc.",Mattson George N,Dir,P - Purchase,$0.61,"+165,691","5,236,259",+3%,"+$101,013",,,,
907,,2023-04-12 19:05:46,2023-04-12, VRDN,"Viridian Therapeutics, Inc.de",Myers Scott Dunseth,CEO,P - Purchase,$25.37,"+4,000","259,500",+2%,"+$101,479",,,,
908,,2023-04-12 18:23:40,2023-04-10, ALOT,"Astronova, Inc.",Michas Alexis P,Dir,P - Purchase,$14.45,"+66,952","540,496",+14%,"+$967,456",,,,
909,M,2023-04-12 17:30:13,2023-04-11, AKAM,Akamai Technologies Inc,Leighton F Thomson,CEO,P - Purchase,$80.50,+622,"2,427,263",0%,"+$50,070",,,,
910,M,2023-04-12 17:27:46,2023-04-10, NNBR,Nn Inc,"Corre Partners Management, LLC",10%,P - Purchase,$1.06,"+171,325","6,194,216",+3%,"+$182,114",,,,
911,M,2023-04-12 17:14:03,2023-04-10, HHC,Howard Hughes Corp,"Pershing Square Capital Management, L.P.","Dir, 10%",P - Purchase,$74.95,"+17,915","16,002,447",0%,"+$1,342,641",,,,
912,,2023-04-12 16:55:06,2023-04-06, BRT,Brt Apartments Corp.,Gould Jeffrey,"Pres, CEO",P - Purchase,$18.75,"+1,352","3,967,227",0%,"+$25,350",,,,
913,,2023-04-12 16:50:13,2023-04-10, BRT,Brt Apartments Corp.,Gould Matthew J,SVP,P - Purchase,$18.75,"+1,352","3,952,197",0%,"+$25,350",,,,
914,,2023-04-12 16:45:10,2023-04-10, BRT,Brt Apartments Corp.,Gould Investors L P,10%,P - Purchase,$18.75,"+1,352","3,403,708",0%,"+$25,350",,,,
915,A,2023-04-12 16:23:56,2023-03-23, CIVB,"Civista Bancshares, Inc.",Wurm Gerald B,Subsidiary Director,P - Purchase,$17.80,"+2,000","161,562",+1%,"+$35,594",,,,
916,,2023-04-12 16:15:14,2023-04-10, BTTX,"Better Therapeutics, Inc.",Karbe Frank,See Remarks,P - Purchase,$0.83,"+242,424","292,424",+485%,"+$200,000",,,,
917,,2023-04-12 16:15:12,2023-04-10, BTTX,"Better Therapeutics, Inc.",Parker Geoffrey M.,Dir,P - Purchase,$0.83,"+303,030","396,363",+325%,"+$250,000",,,,
918,,2023-04-12 16:15:09,2023-04-10, BTTX,"Better Therapeutics, Inc.",Armanino Andrew J.,Dir,P - Purchase,$0.83,"+303,030","467,692",+184%,"+$250,000",,,,
919,M,2023-04-12 14:53:33,2023-04-10, PATI,"Patriot Transportation Holding, Inc.",Baker John D II,"Dir, 10%",P - Purchase,$8.39,"+2,134","546,882",0%,"+$17,895",,,,
920,M,2023-04-12 12:22:39,2023-04-10, RANI,"Rani Therapeutics Holdings, Inc.",South Cone Investments Limited Partnership,10%,P - Purchase,$5.31,"+3,688","6,829,630",0%,"+$19,590",,,,
921,,2023-04-12 11:43:44,2023-04-11, DCI,Donaldson Co Inc,Hilger Christopher M.,Dir,P - Purchase,$62.76,"+3,186","7,872",+68%,"+$199,953",,,,
922,,2023-04-12 09:30:37,2023-04-11, AREC,American Resources Corp,Jensen Mark C.,CEO,P - Purchase,$1.25,"+5,000","5,194,896",0%,"+$6,245",,,,
923,,2023-04-12 08:49:32,2023-04-10, SBFG,"Sb Financial Group, Inc.",Klein Mark A,"COB, Pres, CEO",P - Purchase,$14.11,+117,"109,124",0%,"+$1,651",,,,
924,,2023-04-12 06:05:30,2023-04-11, GLSI,"Greenwich Lifesciences, Inc.",Thompson Jaye,VP Clinical Reg Affairs,P - Purchase,$11.87,"+1,000","258,745",0%,"+$11,870",,,,
925,,2023-04-12 06:02:06,2023-04-11, GLSI,"Greenwich Lifesciences, Inc.",Patel Snehal,"CEO, CFO, 10%",P - Purchase,$12.42,"+5,000","5,271,177",0%,"+$62,100",,,,
926,,2023-04-11 20:00:28,2023-03-09, MTRY,Monterey Innovation Acquisition Corp,Chardan Monterey Investments LLC,10%,P - Purchase,$0.01,"+478,125","1,102,500",+77%,"+$2,869",,,,
927,,2023-04-11 19:55:00,2023-01-27, JSPR,"Jasper Therapeutics, Inc.","Qiming U.S. Healthcare Fund Ii, L.P.",10%,P - Purchase,$1.50,"+2,666,666","8,519,648",+46%,"+$3,999,999",,,,
928,,2023-04-11 18:59:39,2023-04-11, GTBP,"Gt Biopharma, Inc.",Breen Michael Martin,"Exec COB, Interim CEO",P - Purchase,$0.50,"+50,000","656,218",+8%,"+$25,000",,,,
929,,2023-04-11 18:17:40,2023-04-11, STRW,"Strawberry Fields Reit, Inc.",Gubin Moishe,CEO,P - Purchase,$5.90,"+3,500","389,393",+1%,"+$20,650",,,,
930,,2023-04-11 18:00:23,2023-04-06, NDLS,Noodles & Co,"Mill Road Capital Iii, L.P.",10%,P - Purchase,$4.63,"+1,833","5,850,338",0%,"+$8,490",,,,
931,D,2023-04-11 17:40:11,2023-04-10, DMAC,Diamedica Therapeutics Inc.,Wambeke David J.,Chief Business Officer,P - Purchase,$1.60,"+468,750","468,750",New,"+$750,000",,,,
932,M,2023-04-11 17:19:43,2023-04-10, NYC,American Strategic Investment Co.,Schorsch Nicholas S,10%,P - Purchase,$11.56,"+3,926","822,959",0%,"+$45,404",,,,
933,,2023-04-11 17:01:46,2023-04-11, WULF,Terawulf Inc.,Prager Paul B.,"CEO, 10%",P - Purchase,$1.37,"+100,000","40,500,836",0%,"+$137,300",,,,
934,M,2023-04-11 16:51:36,2023-04-10, AVTX,"Avalo Therapeutics, Inc.",Caissa Capital Management Ltd.,10%,P - Purchase,$2.53,"+56,329","1,450,000",+4%,"+$142,516",,,,
935,,2023-04-11 16:05:10,2023-04-10, PHAT,"Phathom Pharmaceuticals, Inc.",Parikh Asit,Dir,P - Purchase,$7.55,"+1,000","23,500",+4%,"+$7,550",,,,
936,,2023-04-11 16:05:07,2023-04-11, PHAT,"Phathom Pharmaceuticals, Inc.",Nabulsi Azmi,COO,P - Purchase,$8.26,"+10,000","887,622",+1%,"+$82,600",,,,
937,,2023-04-11 16:02:23,2023-04-06, OBSV,Obseva Sa,Loumaye Ernest,Dir,P - Purchase,$0.10,"+4,000,000","10,000,000",+67%,"+$380,000",,,,
938,,2023-04-11 15:48:22,2023-04-10, CZNC,Citizens & Northern Corp,Kilmer Bobbi J,Dir,P - Purchase,$20.56,+302,"12,784",+2%,"+$6,209",,,,
939,,2023-04-11 15:47:17,2023-04-10, CZNC,Citizens & Northern Corp,Pellegrino Frank G,Dir,P - Purchase,$20.56,+459,"31,530",+1%,"+$9,438",,,,
940,,2023-04-11 15:46:16,2023-04-10, CZNC,Citizens & Northern Corp,Loughery Robert G,Dir,P - Purchase,$20.56,+242,"6,992",+4%,"+$4,976",,,,
941,,2023-04-11 15:45:02,2023-04-10, CZNC,Citizens & Northern Corp,Shattuck Katherine W,Dir,P - Purchase,$20.56,+242,"3,308",+8%,"+$4,976",,,,
942,,2023-04-11 15:44:26,2023-04-10, CZNC,Citizens & Northern Corp,Schoener Timothy E,Dir,P - Purchase,$20.56,+242,"5,875",+4%,"+$4,976",,,,
943,,2023-04-11 14:07:36,2023-04-10, PFBX,Peoples Financial Corp /ms/,Stilwell Joseph,10%,P - Purchase,$11.78,+500,"549,587",0%,"+$5,888",,,,
944,,2023-04-11 13:45:37,2023-04-10, RBOT,Vicarious Surgical Inc.,Liang Philip,Dir,P - Purchase,$2.20,"+5,925","1,532,833",0%,"+$13,035",,,,
945,,2023-04-11 11:34:05,2023-04-10, FLCX,Flooidcx Corp.,Danzik Dennis M,CEO,P - Purchase,$5.15,"+1,000","21,000",+5%,"+$5,150",,,,
